recipe_id,name,category,cuisine,minutes,calories,tags
1266,Đậu Hầm Mè,vegetarian,French,90,307,"chicken,dessert,salad,fried"
1267,Tôm Rang Nước Mắm,healthy,Mexican,90,591,"easy,grilled,pork,bread"
1268,Bò Hầm Gừng,salad,Korean,60,380,"sweet,quick_lunch,salad,party"
1269,Mực Kho Tiêu,rice,Thai,40,191,"vegetarian,noodle,sour,weekend"
1270,Mực Hầm Gừng,noodle,French,60,283,"vegetable,steamed,soup,vegan"
1271,Đậu Rang Mè,breakfast,Chinese,120,279,"tet,sweet,low_carb,festive"
1272,Tôm Sốt Mè,rice,Vietnamese,120,727,"party,tofu,sweet,healthy"
1273,Tôm Hầm Me,noodle,Italian,120,372,"steamed,party,chicken,soup"
1274,Cua Sốt Me,soup,American,90,652,"baked,party,gluten_free,vegan"
1275,Cá Hầm Tiêu,rice,Korean,60,785,"seafood,high_protein,party,easy"
1276,Đậu Sốt Sả,breakfast,Vietnamese,20,387,"rice,healthy,mushroom,vegetarian"
1277,Mực Hầm Ớt,main,Japanese,10,755,"seafood,noodle,snack,mushroom"
1278,Heo Xào Mè,breakfast,French,40,232,"fried,salad,pork,seafood"
1279,Heo Kho Phô Mai,noodle,Thai,120,104,"tet,romantic,egg,healthy"
1280,Gà Hấp Sả,rice,Thai,30,519,"dessert,quick_lunch,soup,baked"
1281,Cá Nướng Ớt,rice,French,60,186,"bread,salad,low_carb,pork"
1282,Cá Chiên Phô Mai,rice,American,45,279,"easy,bread,vegan,gluten_free"
1283,Cá Rang Gừng,vegetarian,Vietnamese,10,100,"dessert,chicken,low_carb,tofu"
1284,Mực Hấp Sả,main,American,20,578,"gluten_free,tet,dairy_free,high_protein"
1285,Gà Hấp Mè,breakfast,Vietnamese,15,635,"snack,vegan,egg,beef"
1286,Gà Hấp Gừng,rice,Italian,15,224,"vegan,chicken,noodle,soup"
1287,Heo Sốt Tiêu,rice,Korean,45,443,"low_carb,egg,spicy,vegetable"
1288,Rau Xào Mè,healthy,Chinese,60,798,"bread,mushroom,steamed,baked"
1289,Bò Chiên Sả,vegetarian,Chinese,10,256,"high_protein,quick,noodle,rice"
1290,Cá Nướng Mè,healthy,Indian,30,603,"healthy,noodle,salad,spicy"
1291,Heo Xào Nước Mắm,appetizer,Korean,120,131,"bread,vegetarian,romantic,quick"
1292,Đậu Hầm Ớt,breakfast,American,120,724,"high_protein,quick,bread,sweet"
1293,Gà Hấp Me,appetizer,French,10,731,"grilled,high_protein,romantic,gluten_free"
1294,Mực Nướng Dừa,soup,Thai,20,112,"soup,egg,seafood,salad"
1295,Nấm Hấp Nước Mắm,healthy,Japanese,30,416,"baked,sour,family,dessert"
1296,Cá Kho Dừa,salad,American,60,174,"mushroom,baked,seafood,dessert"
1297,Cá Sốt Ớt,dessert,French,90,592,"salad,easy,high_protein,baked"
1298,Cua Chiên Sả,vegetarian,Indian,120,586,"fried,tet,spicy,chicken"
1299,Heo Hầm Dừa,salad,Italian,10,667,"bread,dessert,sweet,mushroom"
1300,Tôm Nướng Phô Mai,dessert,Thai,40,227,"snack,party,pork,romantic"
1301,Mực Sốt Phô Mai,vegetarian,Korean,30,478,"baked,party,dairy_free,vegetable"
1302,Nấm Chiên Ớt,noodle,Chinese,45,407,"noodle,bread,vegetable,salad"
1303,Heo Xào Gừng,rice,Korean,30,225,"seafood,romantic,weekend,baked"
1304,Cua Sốt Dừa,appetizer,French,20,361,"noodle,dairy_free,seafood,bread"
1305,Đậu Rang Ớt,noodle,American,45,119,"chicken,quick_lunch,tet,low_carb"
1306,Cá Xào Tỏi,dessert,Italian,40,435,"seafood,dessert,noodle,high_protein"
1307,Tôm Kho Phô Mai,rice,Korean,120,532,"weekend,soup,gluten_free,vegetarian"
1308,Cá Xào Phô Mai,noodle,Mexican,40,442,"chicken,seafood,family,weekend"
1309,Rau Kho Mè,salad,French,90,712,"high_protein,beef,low_carb,salad"
1310,Cua Hấp Me,dessert,Mexican,60,664,"low_carb,salad,steamed,bread"
1311,Tôm Nướng Me,soup,Italian,60,666,"romantic,dairy_free,bread,grilled"
1312,Bò Sốt Sả,healthy,French,20,503,"dessert,snack,gluten_free,quick"
1313,Gà Xào Tỏi,vegetarian,Italian,60,464,"high_protein,quick_lunch,steamed,seafood"
1314,Gà Hấp Nước Mắm,noodle,American,40,155,"dessert,egg,seafood,snack"
1315,Mực Rang Me,salad,Mexican,60,757,"high_protein,baked,healthy,vegetarian"
1316,Mực Rang Me,salad,Japanese,90,418,"sweet,gluten_free,dairy_free,easy"
1317,Đậu Xào Dừa,soup,Indian,30,767,"beef,pork,steamed,seafood"
1318,Gà Sốt Me,healthy,Korean,30,634,"festive,spicy,high_protein,easy"
1319,Đậu Kho Tỏi,breakfast,French,60,239,"fried,quick_lunch,soup,tet"
1320,Bò Kho Mè,rice,Mexican,60,564,"easy,sour,vegetable,tofu"
1321,Tôm Kho Gừng,rice,Chinese,45,323,"egg,party,beef,noodle"
1322,Bò Xào Tiêu,appetizer,Indian,90,451,"baked,high_protein,bread,low_carb"
1323,Gà Sốt Sả,appetizer,Vietnamese,120,387,"vegan,soup,grilled,vegetable"
1324,Cá Hấp Mè,breakfast,Japanese,20,155,"salad,noodle,party,seafood"
1325,Cua Hầm Nước Mắm,salad,Korean,45,176,"chicken,soup,dairy_free,sour"
1326,Tôm Nướng Dừa,healthy,Vietnamese,60,798,"vegetable,egg,steamed,quick"
1327,Mực Nướng Nước Mắm,dessert,Thai,90,668,"dairy_free,soup,vegetarian,weekend"
1328,Tôm Xào Gừng,rice,Indian,15,470,"low_carb,snack,seafood,healthy"
1329,Gà Xào Ớt,appetizer,Vietnamese,40,189,"seafood,salad,vegetarian,rice"
1330,Nấm Rang Tỏi,dessert,Italian,30,460,"vegetarian,sour,high_protein,romantic"
1331,Nấm Hấp Tiêu,noodle,Mexican,30,522,"sweet,bread,quick_lunch,easy"
1332,Đậu Sốt Phô Mai,dessert,Japanese,15,225,"party,tofu,noodle,baked"
1333,Cá Hầm Gừng,breakfast,Chinese,40,226,"snack,soup,dairy_free,quick_lunch"
1334,Tôm Hầm Tỏi,rice,Vietnamese,40,445,"sour,easy,soup,high_protein"
1335,Cá Kho Mè,salad,Vietnamese,45,211,"low_carb,high_protein,spicy,tet"
1336,Cua Hầm Gừng,vegetarian,French,10,783,"bread,seafood,vegetable,tet"
1337,Bò Chiên Dừa,rice,American,10,259,"fried,soup,dessert,seafood"
1338,Cua Hầm Gừng,dessert,French,30,553,"party,snack,quick,tofu"
1339,Cua Rang Ớt,dessert,American,45,712,"snack,chicken,pork,high_protein"
1340,Rau Nướng Tiêu,salad,Thai,30,632,"party,spicy,noodle,easy"
1341,Cá Rang Nước Mắm,noodle,American,120,182,"rice,festive,vegetarian,egg"
1342,Nấm Hấp Phô Mai,main,Italian,10,523,"snack,spicy,quick,easy"
1343,Rau Hầm Mè,breakfast,Thai,15,382,"vegetarian,low_carb,sour,easy"
1344,Rau Sốt Mè,rice,Korean,40,298,"beef,high_protein,gluten_free,tet"
1345,Gà Xào Sả,healthy,Indian,20,208,"vegetable,gluten_free,healthy,vegan"
1346,Nấm Xào Me,dessert,Vietnamese,30,349,"pork,mushroom,chicken,grilled"
1347,Mực Hấp Gừng,soup,Thai,120,577,"vegetarian,chicken,mushroom,sweet"
1348,Đậu Kho Mè,salad,Korean,60,428,"weekend,mushroom,sweet,baked"
1349,Tôm Kho Tiêu,main,Chinese,45,720,"soup,vegan,romantic,fried"
1350,Đậu Rang Tỏi,salad,Chinese,15,743,"quick_lunch,vegetable,seafood,vegan"
1351,Cua Chiên Me,dessert,Thai,10,602,"beef,baked,vegetarian,egg"
1352,Mực Kho Nước Mắm,noodle,Indian,120,702,"soup,chicken,high_protein,sour"
1353,Cá Nướng Dừa,main,Thai,45,176,"sour,chicken,beef,gluten_free"
1354,Mực Kho Gừng,healthy,Indian,45,413,"egg,festive,quick,sour"
1355,Heo Hấp Tỏi,noodle,Mexican,10,483,"steamed,tofu,quick_lunch,spicy"
1356,Heo Hấp Ớt,main,Thai,120,537,"romantic,noodle,healthy,spicy"
1357,Gà Rang Gừng,healthy,American,60,726,"chicken,fried,romantic,salad"
1358,Bò Xào Mè,healthy,Korean,40,795,"low_carb,bread,noodle,vegan"
1359,Nấm Rang Tiêu,noodle,Thai,20,495,"baked,vegetable,dessert,soup"
1360,Tôm Kho Me,salad,Japanese,45,792,"noodle,grilled,seafood,vegetable"
1361,Gà Xào Me,noodle,Mexican,40,578,"low_carb,dessert,chicken,sweet"
1362,Mực Chiên Me,appetizer,American,40,157,"pork,beef,quick,salad"
1363,Mực Nướng Tiêu,soup,Chinese,60,563,"grilled,dessert,noodle,healthy"
1364,Đậu Nướng Tỏi,rice,Japanese,20,171,"low_carb,dairy_free,pork,vegetarian"
1365,Cá Chiên Me,dessert,Mexican,30,753,"gluten_free,rice,pork,quick_lunch"
1366,Đậu Sốt Dừa,main,Chinese,10,492,"quick_lunch,snack,easy,soup"
1367,Gà Hấp Me,main,Chinese,45,501,"steamed,spicy,salad,family"
1368,Gà Sốt Mè,noodle,American,20,136,"romantic,easy,steamed,seafood"
1369,Bò Sốt Gừng,rice,Italian,40,147,"snack,seafood,quick_lunch,vegetable"
1370,Heo Sốt Dừa,rice,Japanese,60,447,"healthy,snack,vegan,spicy"
1371,Gà Nướng Sả,appetizer,Indian,90,468,"seafood,sweet,mushroom,family"
1372,Cua Hầm Gừng,appetizer,Korean,30,321,"tofu,mushroom,party,quick"
1373,Cá Rang Tiêu,rice,Thai,40,331,"bread,beef,salad,spicy"
1374,Mực Kho Tiêu,soup,Mexican,40,151,"seafood,quick,chicken,snack"
1375,Nấm Nướng Ớt,healthy,Indian,40,373,"steamed,vegan,dessert,baked"
1376,Rau Chiên Sả,salad,Indian,90,695,"quick,rice,gluten_free,dessert"
1377,Nấm Hầm Ớt,vegetarian,Indian,30,259,"fried,sour,easy,snack"
1378,Cua Xào Phô Mai,vegetarian,Mexican,120,551,"salad,bread,gluten_free,fried"
1379,Rau Kho Ớt,vegetarian,Vietnamese,45,224,"party,egg,rice,fried"
1380,Bò Xào Gừng,vegetarian,French,15,641,"snack,rice,beef,steamed"
1381,Nấm Nướng Tiêu,main,Korean,10,611,"grilled,quick,dessert,vegetable"
1382,Cua Hầm Sả,appetizer,American,10,421,"low_carb,salad,snack,rice"
1383,Tôm Nướng Nước Mắm,salad,French,120,123,"quick,beef,baked,spicy"
1384,Tôm Xào Gừng,breakfast,Mexican,60,203,"mushroom,gluten_free,vegetable,easy"
1385,Rau Kho Gừng,appetizer,Mexican,20,617,"egg,family,soup,low_carb"
1386,Nấm Nướng Nước Mắm,breakfast,Vietnamese,20,344,"festive,quick,grilled,snack"
1387,Gà Hấp Ớt,rice,Vietnamese,20,743,"grilled,romantic,vegetable,noodle"
1388,Cá Rang Ớt,appetizer,Thai,60,428,"vegan,dairy_free,tet,beef"
1389,Rau Nướng Tiêu,healthy,Italian,30,544,"baked,rice,family,vegan"
1390,Tôm Kho Tỏi,dessert,Mexican,15,138,"sweet,romantic,vegetarian,egg"
1391,Nấm Kho Ớt,main,American,30,212,"quick,easy,chicken,beef"
1392,Mực Hầm Me,dessert,Japanese,20,551,"pork,easy,noodle,mushroom"
1393,Cá Chiên Tỏi,rice,American,90,235,"healthy,rice,high_protein,family"
1394,Cá Sốt Dừa,vegetarian,Thai,90,147,"pork,high_protein,grilled,bread"
1395,Đậu Hấp Ớt,noodle,Italian,45,499,"seafood,mushroom,tofu,noodle"
1396,Rau Sốt Me,breakfast,Korean,45,558,"spicy,baked,festive,dairy_free"
1397,Mực Nướng Sả,salad,Indian,45,623,"dairy_free,high_protein,noodle,chicken"
1398,Đậu Hầm Me,rice,Vietnamese,10,699,"low_carb,gluten_free,easy,sour"
1399,Tôm Kho Mè,appetizer,Indian,120,506,"fried,quick,vegetarian,dairy_free"
1400,Đậu Sốt Tỏi,dessert,American,30,631,"mushroom,salad,quick_lunch,family"
1401,Heo Xào Dừa,appetizer,Mexican,40,793,"party,fried,tet,dairy_free"
1402,Nấm Xào Ớt,vegetarian,Korean,60,292,"noodle,tet,salad,sour"
1403,Bò Hấp Tiêu,appetizer,American,15,711,"low_carb,egg,tofu,sweet"
1404,Gà Nướng Ớt,main,Italian,20,224,"spicy,romantic,quick_lunch,sour"
1405,Bò Kho Tỏi,salad,Vietnamese,45,307,"quick_lunch,dessert,seafood,easy"
1406,Tôm Hầm Gừng,soup,Mexican,40,561,"quick,bread,weekend,party"
1407,Cua Hầm Sả,breakfast,American,60,592,"chicken,easy,fried,weekend"
1408,Cá Chiên Dừa,dessert,Thai,15,571,"beef,steamed,spicy,noodle"
1409,Heo Sốt Gừng,soup,Italian,30,203,"egg,pork,vegan,beef"
1410,Tôm Xào Tỏi,soup,Korean,15,202,"grilled,low_carb,mushroom,tofu"
1411,Nấm Hấp Dừa,soup,Indian,40,498,"easy,salad,tet,sour"
1412,Heo Rang Gừng,rice,Thai,45,622,"salad,mushroom,egg,vegetarian"
1413,Heo Rang Me,breakfast,French,90,266,"party,vegan,beef,quick"
1414,Mực Nướng Mè,healthy,Chinese,30,547,"party,mushroom,chicken,dairy_free"
1415,Tôm Sốt Ớt,appetizer,American,90,469,"egg,fried,quick,tofu"
1416,Gà Xào Sả,rice,Indian,10,536,"noodle,tofu,snack,mushroom"
1417,Mực Kho Mè,appetizer,American,20,652,"spicy,grilled,healthy,weekend"
1418,Rau Kho Mè,noodle,Thai,10,584,"high_protein,snack,romantic,baked"
1419,Đậu Xào Phô Mai,breakfast,Indian,10,593,"easy,romantic,sweet,beef"
1420,Bò Sốt Tiêu,vegetarian,Japanese,120,765,"high_protein,rice,soup,chicken"
1421,Mực Sốt Me,salad,Vietnamese,45,541,"healthy,easy,chicken,sweet"
1422,Gà Hầm Me,noodle,Italian,45,136,"dairy_free,sour,vegetarian,vegetable"
1423,Gà Rang Nước Mắm,main,American,120,777,"vegan,soup,high_protein,party"
1424,Mực Hấp Phô Mai,salad,Mexican,15,306,"pork,quick,sweet,snack"
1425,Nấm Nướng Nước Mắm,soup,Korean,20,352,"tet,pork,vegan,seafood"
1426,Nấm Nướng Gừng,soup,Italian,10,202,"vegan,tet,rice,mushroom"
1427,Cá Hầm Sả,soup,Japanese,90,626,"soup,egg,party,low_carb"
1428,Cua Hấp Phô Mai,dessert,Vietnamese,20,192,"tofu,healthy,mushroom,beef"
1429,Đậu Xào Ớt,main,American,45,232,"sour,soup,dessert,mushroom"
1430,Gà Nướng Nước Mắm,noodle,Chinese,30,131,"weekend,high_protein,salad,sweet"
1431,Heo Hấp Nước Mắm,vegetarian,Chinese,120,667,"chicken,tofu,fried,quick"
1432,Rau Hấp Ớt,dessert,American,30,664,"weekend,soup,romantic,pork"
1433,Rau Rang Gừng,main,Chinese,15,147,"quick_lunch,bread,grilled,dairy_free"
1434,Rau Nướng Tiêu,appetizer,Thai,15,571,"weekend,steamed,baked,pork"
1435,Heo Chiên Tiêu,appetizer,Mexican,10,785,"chicken,festive,bread,salad"
1436,Nấm Kho Nước Mắm,vegetarian,Japanese,45,450,"egg,bread,festive,fried"
1437,Tôm Xào Nước Mắm,salad,Italian,120,614,"quick_lunch,noodle,healthy,mushroom"
1438,Bò Hấp Dừa,vegetarian,Thai,30,107,"romantic,low_carb,vegetable,steamed"
1439,Gà Kho Mè,soup,Thai,40,278,"healthy,rice,dessert,chicken"
1440,Rau Nướng Nước Mắm,breakfast,Thai,10,131,"romantic,easy,tet,healthy"
1441,Mực Xào Nước Mắm,breakfast,Indian,10,606,"egg,snack,sour,fried"
1442,Rau Hầm Gừng,dessert,Mexican,20,569,"healthy,vegetarian,bread,vegan"
1443,Đậu Chiên Mè,main,Italian,20,708,"vegan,vegetable,low_carb,salad"
1444,Đậu Kho Phô Mai,appetizer,Thai,40,725,"grilled,egg,vegetable,high_protein"
1445,Nấm Xào Phô Mai,salad,American,40,454,"seafood,family,baked,quick"
1446,Tôm Chiên Mè,dessert,Thai,60,110,"dessert,soup,tofu,bread"
1447,Mực Nướng Phô Mai,appetizer,Mexican,10,191,"family,vegetarian,easy,romantic"
1448,Mực Hấp Phô Mai,soup,American,40,607,"bread,dessert,steamed,quick"
1449,Tôm Sốt Tiêu,dessert,French,40,382,"soup,vegetarian,chicken,egg"
1450,Heo Xào Mè,noodle,Chinese,120,147,"sour,pork,rice,healthy"
1451,Bò Nướng Gừng,rice,American,120,498,"low_carb,dessert,party,vegetarian"
1452,Bò Hầm Tỏi,appetizer,Mexican,40,343,"fried,healthy,seafood,family"
1453,Bò Rang Nước Mắm,salad,Italian,120,761,"vegan,vegetable,bread,salad"
1454,Đậu Nướng Tỏi,healthy,French,20,181,"vegetable,quick,pork,egg"
1455,Heo Kho Gừng,noodle,Thai,20,431,"weekend,dairy_free,healthy,soup"
1456,Gà Rang Tỏi,vegetarian,Chinese,90,199,"rice,romantic,party,festive"
1457,Tôm Rang Tỏi,healthy,Indian,90,253,"rice,gluten_free,chicken,easy"
1458,Đậu Chiên Gừng,main,French,45,649,"tet,beef,rice,high_protein"
1459,Cá Nướng Tiêu,vegetarian,American,120,773,"high_protein,tofu,bread,soup"
1460,Đậu Hầm Dừa,soup,Italian,45,708,"festive,fried,tofu,easy"
1461,Cá Rang Gừng,appetizer,Indian,10,294,"pork,noodle,dessert,fried"
1462,Mực Xào Me,soup,Thai,30,383,"sour,sweet,pork,rice"
1463,Nấm Nướng Sả,salad,Italian,60,114,"festive,seafood,dairy_free,quick_lunch"
1464,Heo Xào Sả,noodle,Italian,40,653,"grilled,baked,egg,soup"
1465,Gà Hấp Ớt,appetizer,Indian,20,585,"healthy,seafood,vegetable,snack"
1466,Cua Hấp Mè,rice,American,60,628,"quick,family,baked,fried"
1467,Bò Hấp Nước Mắm,soup,American,40,728,"quick_lunch,dairy_free,steamed,easy"
1468,Heo Kho Ớt,appetizer,Indian,60,475,"dairy_free,grilled,pork,dessert"
1469,Cua Hầm Tiêu,noodle,Mexican,90,590,"grilled,healthy,pork,quick"
1470,Đậu Sốt Gừng,salad,Japanese,15,472,"party,egg,beef,soup"
1471,Nấm Rang Sả,dessert,Italian,40,400,"snack,sour,noodle,high_protein"
1472,Bò Xào Dừa,vegetarian,Chinese,120,789,"quick_lunch,egg,vegetarian,tofu"
1473,Bò Chiên Tiêu,salad,Vietnamese,40,630,"snack,vegan,vegetarian,quick_lunch"
1474,Nấm Chiên Gừng,noodle,American,120,314,"healthy,vegetable,low_carb,salad"
1475,Gà Hầm Sả,healthy,Mexican,90,160,"vegan,mushroom,tofu,snack"
1476,Tôm Rang Mè,salad,Thai,90,270,"spicy,beef,gluten_free,party"
1477,Gà Rang Tiêu,breakfast,Vietnamese,10,319,"baked,fried,vegan,seafood"
1478,Đậu Xào Dừa,main,American,10,797,"sweet,high_protein,grilled,tofu"
1479,Cá Hầm Gừng,appetizer,Mexican,20,326,"romantic,weekend,party,fried"
1480,Nấm Chiên Tỏi,vegetarian,American,15,303,"beef,egg,noodle,seafood"
1481,Đậu Chiên Sả,salad,Italian,10,787,"seafood,baked,dairy_free,family"
1482,Cua Hầm Tiêu,rice,Indian,60,699,"gluten_free,tofu,baked,party"
1483,Tôm Nướng Dừa,noodle,Chinese,10,400,"bread,mushroom,salad,dessert"
1484,Đậu Kho Me,healthy,Thai,120,413,"low_carb,festive,romantic,party"
1485,Bò Nướng Tiêu,salad,Korean,40,209,"low_carb,salad,vegetable,rice"
1486,Bò Sốt Me,noodle,Mexican,20,790,"fried,easy,high_protein,vegetarian"
1487,Bò Rang Dừa,appetizer,French,15,580,"weekend,mushroom,tofu,dairy_free"
1488,Gà Nướng Me,healthy,Mexican,60,533,"rice,low_carb,beef,egg"
1489,Cua Sốt Sả,appetizer,Mexican,40,635,"party,gluten_free,soup,beef"
1490,Nấm Sốt Mè,healthy,American,60,521,"egg,snack,party,grilled"
1491,Mực Sốt Mè,soup,Mexican,120,265,"noodle,family,easy,fried"
1492,Cua Sốt Mè,noodle,American,30,231,"mushroom,quick,baked,weekend"
1493,Cua Hầm Me,salad,Mexican,20,639,"chicken,healthy,noodle,tofu"
1494,Cá Chiên Nước Mắm,dessert,Italian,90,456,"vegetarian,steamed,vegan,quick_lunch"
1495,Cua Hấp Sả,main,Mexican,90,783,"dairy_free,quick_lunch,festive,grilled"
1496,Bò Rang Tiêu,rice,French,30,181,"family,gluten_free,chicken,vegetarian"
1497,Cá Sốt Nước Mắm,soup,American,90,628,"easy,party,mushroom,tet"
1498,Nấm Nướng Dừa,soup,Mexican,90,542,"tet,quick,romantic,baked"
1499,Rau Nướng Tiêu,noodle,Korean,30,235,"sour,steamed,snack,dessert"
1500,Đậu Nướng Phô Mai,rice,American,15,208,"weekend,fried,tofu,dessert"
1501,Gà Xào Gừng,rice,Mexican,120,263,"vegetarian,egg,quick,gluten_free"
1502,Cua Hấp Phô Mai,salad,Thai,120,534,"steamed,sweet,easy,noodle"
1503,Bò Sốt Me,main,Korean,90,412,"easy,gluten_free,dessert,tofu"
1504,Rau Sốt Tỏi,breakfast,Chinese,45,466,"healthy,dessert,rice,beef"
1505,Bò Xào Mè,healthy,French,90,173,"vegetarian,baked,dessert,dairy_free"
1506,Rau Chiên Nước Mắm,soup,Japanese,40,765,"rice,romantic,grilled,snack"
1507,Cá Xào Tiêu,dessert,Japanese,30,449,"mushroom,easy,high_protein,quick_lunch"
1508,Cua Xào Tỏi,vegetarian,American,60,751,"low_carb,salad,bread,spicy"
1509,Gà Xào Nước Mắm,breakfast,Italian,45,427,"family,festive,beef,mushroom"
1510,Tôm Nướng Dừa,dessert,Mexican,10,623,"vegan,bread,mushroom,tet"
1511,Heo Sốt Me,healthy,Italian,45,494,"pork,tet,high_protein,vegetable"
1512,Cá Nướng Dừa,noodle,Italian,60,479,"family,chicken,pork,fried"
1513,Đậu Sốt Nước Mắm,salad,Japanese,45,228,"weekend,tofu,vegan,high_protein"
1514,Cá Hấp Nước Mắm,salad,Japanese,10,445,"healthy,egg,tofu,fried"
1515,Gà Xào Tiêu,soup,Thai,60,136,"egg,beef,vegetable,weekend"
1516,Nấm Xào Tiêu,dessert,Italian,20,323,"quick_lunch,soup,pork,fried"
1517,Cá Hầm Mè,rice,Japanese,60,685,"beef,sour,bread,easy"
1518,Bò Hấp Tỏi,soup,Chinese,120,181,"tofu,weekend,seafood,dairy_free"
1519,Cá Hấp Ớt,noodle,Japanese,45,129,"tet,noodle,steamed,spicy"
1520,Nấm Hầm Mè,rice,Vietnamese,45,463,"low_carb,quick,dairy_free,chicken"
1521,Mực Sốt Gừng,soup,Vietnamese,15,158,"sour,quick_lunch,beef,dessert"
1522,Đậu Chiên Nước Mắm,salad,Korean,40,710,"high_protein,seafood,vegetarian,party"
1523,Bò Hầm Phô Mai,breakfast,Chinese,60,428,"vegetable,quick_lunch,romantic,family"
1524,Cua Nướng Ớt,healthy,American,90,120,"grilled,vegetarian,seafood,high_protein"
1525,Mực Rang Dừa,rice,French,90,545,"tet,vegan,snack,weekend"
1526,Gà Nướng Sả,rice,Italian,20,676,"snack,festive,fried,tet"
1527,Cua Chiên Me,main,Japanese,15,703,"gluten_free,spicy,chicken,vegetarian"
1528,Cua Sốt Sả,breakfast,Korean,45,254,"seafood,festive,vegetarian,salad"
1529,Heo Xào Phô Mai,noodle,Indian,45,772,"bread,high_protein,healthy,salad"
1530,Heo Kho Phô Mai,dessert,Italian,60,141,"spicy,salad,chicken,low_carb"
1531,Cá Nướng Me,healthy,French,10,197,"weekend,vegetarian,low_carb,tofu"
1532,Heo Xào Phô Mai,vegetarian,Mexican,60,392,"dessert,high_protein,vegetable,spicy"
1533,Cá Chiên Phô Mai,breakfast,Indian,15,452,"fried,baked,noodle,rice"
1534,Rau Hầm Ớt,breakfast,Japanese,120,629,"chicken,spicy,snack,bread"
1535,Bò Xào Nước Mắm,noodle,Vietnamese,40,233,"chicken,weekend,vegetarian,pork"
1536,Đậu Hấp Tỏi,soup,American,60,371,"steamed,quick_lunch,weekend,snack"
1537,Nấm Nướng Sả,breakfast,Korean,20,756,"vegetable,weekend,fried,beef"
1538,Cá Kho Gừng,rice,Indian,45,508,"quick,bread,steamed,baked"
1539,Heo Nướng Phô Mai,noodle,Thai,15,481,"family,dessert,spicy,fried"
1540,Nấm Hầm Dừa,soup,Italian,20,423,"low_carb,tet,seafood,snack"
1541,Tôm Hầm Sả,healthy,Japanese,10,443,"beef,tet,fried,bread"
1542,Nấm Chiên Nước Mắm,salad,Vietnamese,10,550,"noodle,sour,vegetarian,chicken"
1543,Rau Nướng Ớt,rice,Korean,10,692,"tofu,bread,fried,grilled"
1544,Cua Hấp Dừa,vegetarian,Mexican,10,568,"quick_lunch,vegetarian,seafood,quick"
1545,Gà Xào Me,salad,French,20,278,"vegan,tofu,weekend,soup"
1546,Cua Hầm Ớt,dessert,Chinese,60,728,"romantic,steamed,soup,low_carb"
1547,Cua Hấp Phô Mai,soup,Vietnamese,20,613,"tet,healthy,salad,pork"
1548,Bò Rang Mè,salad,Chinese,40,647,"chicken,quick,family,easy"
1549,Gà Xào Phô Mai,salad,Japanese,90,525,"vegetarian,bread,vegetable,party"
1550,Bò Chiên Ớt,breakfast,French,90,472,"quick_lunch,easy,steamed,gluten_free"
1551,Gà Hấp Nước Mắm,dessert,Italian,30,174,"baked,snack,soup,healthy"
1552,Đậu Kho Mè,rice,Chinese,15,214,"romantic,sour,chicken,tofu"
1553,Mực Nướng Ớt,main,Chinese,30,343,"chicken,weekend,vegetarian,party"
1554,Cá Sốt Tỏi,healthy,Indian,10,728,"romantic,salad,low_carb,baked"
1555,Đậu Hấp Me,rice,Indian,45,539,"gluten_free,snack,vegan,low_carb"
1556,Heo Kho Dừa,salad,Italian,40,666,"salad,egg,weekend,noodle"
1557,Rau Xào Mè,salad,French,20,107,"egg,grilled,snack,quick"
1558,Gà Chiên Me,vegetarian,Korean,10,373,"vegetable,gluten_free,healthy,chicken"
1559,Rau Xào Me,soup,Thai,40,506,"family,baked,salad,dessert"
1560,Đậu Xào Dừa,vegetarian,French,20,564,"high_protein,spicy,dairy_free,baked"
1561,Mực Nướng Dừa,vegetarian,Vietnamese,15,202,"tofu,soup,festive,beef"
1562,Nấm Rang Me,soup,Indian,90,247,"spicy,family,grilled,festive"
1563,Nấm Chiên Nước Mắm,breakfast,Italian,20,735,"bread,easy,snack,weekend"
1564,Bò Hầm Tiêu,main,Japanese,30,717,"romantic,fried,soup,bread"
1565,Bò Xào Me,salad,Thai,120,439,"salad,high_protein,bread,quick_lunch"
1566,Rau Rang Sả,noodle,Japanese,120,112,"seafood,quick,baked,steamed"
1567,Đậu Hấp Tiêu,dessert,Mexican,10,153,"rice,festive,vegan,salad"
1568,Cá Hầm Dừa,dessert,French,45,358,"vegan,sour,dessert,family"
1569,Gà Hấp Mè,breakfast,Chinese,10,329,"romantic,healthy,family,party"
1570,Nấm Chiên Nước Mắm,rice,Japanese,45,184,"healthy,dessert,grilled,sour"
1571,Mực Kho Tỏi,vegetarian,Vietnamese,120,417,"quick_lunch,seafood,snack,gluten_free"
1572,Tôm Hấp Phô Mai,rice,French,15,334,"family,high_protein,egg,quick"
1573,Cua Hầm Ớt,dessert,Chinese,10,478,"dairy_free,steamed,low_carb,noodle"
1574,Rau Hấp Gừng,soup,Japanese,45,796,"grilled,rice,romantic,sweet"
1575,Tôm Hấp Mè,soup,Thai,10,789,"party,vegetarian,weekend,snack"
1576,Đậu Xào Mè,dessert,Mexican,45,695,"sour,grilled,beef,tet"
1577,Gà Xào Tiêu,noodle,Chinese,40,158,"noodle,gluten_free,family,beef"
1578,Rau Hấp Nước Mắm,appetizer,Italian,10,226,"noodle,chicken,party,salad"
1579,Mực Chiên Mè,salad,American,40,430,"party,baked,easy,bread"
